media_channel,advertiser_name,document_number,service_date,invoice_date,invoice_number,media_provider_name,vendor_name,invoice_amount,expense_catagory,business_unit,location,department,expense_code,invoiced_clicks
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,9/27/19,10/2/19,MED-4617,RealGood Interactive Media Inc.,Googly Ads,96899,PASS -THROUGH MEDIA,1808,18801,6063,79005,95131
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,9/27/19,10/3/19,MED-8527,RealGood Interactive Media Inc.,QuadrupleClick,19091,PASS -THROUGH MEDIA,1808,18801,6063,79005,49576
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,9/27/19,10/3/19,MED-8306,RealGood Interactive Media Inc.,QuadrupleClick,13727,PASS -THROUGH MEDIA,1808,18801,6063,79005,23088
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,9/27/19,10/3/19,MED-7758,Critical Point Social Media Agency,Spacebook,74385,PASS -THROUGH MEDIA,1808,18801,6063,79005,75443
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,9/27/19,10/3/19,MED-4668,RealGood Interactive Media Inc.,Zing,80079,PASS -THROUGH MEDIA,1808,18801,6063,79005,244689
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,9/27/19,10/3/19,MED-3083,RealGood Interactive Media Inc.,Zing,82468,PASS -THROUGH MEDIA,1808,18801,6063,79005,338758
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,9/27/19,10/4/19,MED-5896,RealGood Interactive Media Inc.,Googly Ads,67019,PASS -THROUGH MEDIA,7016,82337,6061,79010,60264
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,9/28/19,10/5/19,MED-6491,RealGood Interactive Media Inc.,Zing,68835,PASS -THROUGH MEDIA,7016,82337,6061,79010,169640
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,9/28/19,10/5/19,MED-8943,RealGood Interactive Media Inc.,QuadrupleClick,65454,PASS -THROUGH MEDIA,7016,82337,6061,79010,188793
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,9/28/19,10/5/19,MED-7917,RealGood Interactive Media Inc.,Googly Ads,32684,PASS -THROUGH MEDIA,7016,82337,6061,79010,26461
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,9/29/19,10/5/19,MED-1628,RealGood Interactive Media Inc.,Zing,95153,PASS -THROUGH MEDIA,7016,82337,6061,79010,180333
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,9/29/19,10/6/19,MED-3914,RealGood Interactive Media Inc.,QuadrupleClick,42140,PASS -THROUGH MEDIA,7016,82337,6061,79010,107092
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,9/29/19,10/6/19,MED-1560,Critical Point Social Media Agency,Spacebook,79292,PASS -THROUGH MEDIA,1808,18801,6067,79010,78790
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,9/29/19,10/7/19,MED-1302,RealGood Interactive Media Inc.,Zing,42326,PASS -THROUGH MEDIA,1808,18801,6067,79010,127863
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,9/29/19,10/7/19,MED-7123,RealGood Interactive Media Inc.,QuadrupleClick,46310,PASS -THROUGH MEDIA,1808,18801,6067,79010,151128
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/1/19,10/8/19,MED-1159,RealGood Interactive Media Inc.,Googly Ads,23789,PASS -THROUGH MEDIA,7016,82337,5965,79010,16369
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/1/19,10/8/19,MED-2495,RealGood Interactive Media Inc.,Zing,81190,PASS -THROUGH MEDIA,7016,82337,5965,79010,205973
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/2/19,10/9/19,MED-4678,RealGood Interactive Media Inc.,QuadrupleClick,45178,PASS -THROUGH MEDIA,7016,82337,5965,79010,187252
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,10/2/19,10/9/19,MED-3981,RealGood Interactive Media Inc.,Googly Ads,27666,PASS -THROUGH MEDIA,7016,82337,5965,79010,22011
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,10/2/19,10/9/19,MED-9324,RealGood Interactive Media Inc.,Zing,55955,PASS -THROUGH MEDIA,7016,82337,5965,79010,117385
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/2/19,10/9/19,MED-2656,Critical Point Social Media Agency,Spacebook,40297,PASS -THROUGH MEDIA,7016,82337,5965,79010,22821
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,10/3/19,10/10/19,MED-9135,RealGood Interactive Media Inc.,Googly Ads,71407,PASS -THROUGH MEDIA,7016,82337,5965,79010,88158
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/3/19,10/10/19,MED-6400,RealGood Interactive Media Inc.,Zing,29519,PASS -THROUGH MEDIA,7016,82337,5965,79010,94378
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/4/19,10/10/19,MED-7686,Critical Point Social Media Agency,Spacebook,18923,PASS -THROUGH MEDIA,7016,82337,5965,79010,11032
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/4/19,10/11/19,MED-3295,Critical Point Social Media Agency,Spacebook,15266,PASS -THROUGH MEDIA,7016,82337,6056,79010,6243
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/4/19,10/11/19,MED-5453,Critical Point Social Media Agency,Spacebook,62344,PASS -THROUGH MEDIA,7016,82337,6056,79010,26694
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/4/19,10/11/19,MED-9070,RealGood Interactive Media Inc.,QuadrupleClick,69927,PASS -THROUGH MEDIA,7016,82337,6056,79010,197063
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,10/5/19,10/12/19,MED-1693,RealGood Interactive Media Inc.,Googly Ads,9782,PASS -THROUGH MEDIA,7016,82337,6056,79010,9143
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/5/19,10/12/19,MED-5503,Critical Point Social Media Agency,Spacebook,92641,PASS -THROUGH MEDIA,7016,82337,6056,79010,44036
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/5/19,10/12/19,MED-8150,RealGood Interactive Media Inc.,QuadrupleClick,31284,PASS -THROUGH MEDIA,7016,82337,6056,79010,194147
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/5/19,10/12/19,MED-7921,RealGood Interactive Media Inc.,Googly Ads,26469,PASS -THROUGH MEDIA,7016,82337,6056,79010,24930
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,10/5/19,10/12/19,MED-2482,RealGood Interactive Media Inc.,Zing,47633,PASS -THROUGH MEDIA,7016,82337,6056,79010,88598
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/5/19,10/13/19,MED-2125,Critical Point Social Media Agency,Spacebook,61225,PASS -THROUGH MEDIA,7016,82337,6056,79010,59095
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,10/6/19,10/13/19,MED-5108,RealGood Interactive Media Inc.,Googly Ads,88945,PASS -THROUGH MEDIA,7016,82337,6056,79010,74152
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,10/6/19,10/13/19,MED-6913,RealGood Interactive Media Inc.,Zing,39248,PASS -THROUGH MEDIA,7016,82337,6056,79010,104448
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/7/19,10/13/19,MED-3339,Critical Point Social Media Agency,Spacebook,48500,PASS -THROUGH MEDIA,7016,82337,6056,79010,22655
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/7/19,10/14/19,MED-5362,RealGood Interactive Media Inc.,Googly Ads,44127,PASS -THROUGH MEDIA,7016,82337,6056,79010,40336
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,10/7/19,10/14/19,MED-4960,RealGood Interactive Media Inc.,Zing,26777,PASS -THROUGH MEDIA,7016,82337,6056,79010,73968
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/7/19,10/15/19,MED-5222,RealGood Interactive Media Inc.,QuadrupleClick,40291,PASS -THROUGH MEDIA,7016,82337,6056,79010,156354
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,10/8/19,10/15/19,MED-4129,RealGood Interactive Media Inc.,Googly Ads,74176,PASS -THROUGH MEDIA,7016,82337,6056,79010,70759
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/8/19,10/15/19,MED-1846,Critical Point Social Media Agency,Spacebook,57103,PASS -THROUGH MEDIA,7016,82337,6056,79010,25963
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/9/19,10/15/19,MED-2334,RealGood Interactive Media Inc.,QuadrupleClick,3113,PASS -THROUGH MEDIA,7016,82337,6056,79010,12102
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/9/19,10/16/19,MED-4870,RealGood Interactive Media Inc.,Googly Ads,23460,PASS -THROUGH MEDIA,7016,30000,7434,79045,15738
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,10/9/19,10/16/19,MED-6338,RealGood Interactive Media Inc.,QuadrupleClick,45120,PASS -THROUGH MEDIA,7016,30000,7434,79045,125773
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/10/19,10/16/19,MED-5767,RealGood Interactive Media Inc.,Googly Ads,75770,PASS -THROUGH MEDIA,7016,30000,7434,79045,65068
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/10/19,10/17/19,MED-4451,Critical Point Social Media Agency,Spacebook,44837,PASS -THROUGH MEDIA,7016,30000,7434,79045,21796
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/10/19,10/17/19,MED-2464,Critical Point Social Media Agency,Spacebook,3056,PASS -THROUGH MEDIA,7016,30000,7434,79045,1143
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/12/19,10/17/19,MED-4391,RealGood Interactive Media Inc.,Googly Ads,91220,PASS -THROUGH MEDIA,7016,30000,7434,79045,53886
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,10/12/19,10/17/19,MED-4081,RealGood Interactive Media Inc.,Zing,12674,PASS -THROUGH MEDIA,7016,30000,7434,79045,117036
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,10/12/19,10/18/19,MED-3534,RealGood Interactive Media Inc.,QuadrupleClick,9345,PASS -THROUGH MEDIA,7016,30000,7434,79045,22415
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/13/19,10/19/19,MED-6104,Critical Point Social Media Agency,Spacebook,17282,PASS -THROUGH MEDIA,7016,30000,7434,79045,8673
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/13/19,10/20/19,MED-2662,RealGood Interactive Media Inc.,Zing,52166,PASS -THROUGH MEDIA,7016,30000,7434,79045,145023
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/13/19,10/20/19,MED-1304,RealGood Interactive Media Inc.,QuadrupleClick,68584,PASS -THROUGH MEDIA,7016,30000,7434,79045,237716
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,10/13/19,10/20/19,MED-6410,RealGood Interactive Media Inc.,Googly Ads,51257,PASS -THROUGH MEDIA,7016,30000,7434,79045,46211
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/15/19,10/21/19,MED-7029,RealGood Interactive Media Inc.,Zing,93048,PASS -THROUGH MEDIA,7016,30000,7434,79045,226644
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/17/19,10/21/19,MED-2344,RealGood Interactive Media Inc.,QuadrupleClick,84652,PASS -THROUGH MEDIA,7016,30000,7434,79045,591611
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,10/17/19,10/23/19,MED-1172,RealGood Interactive Media Inc.,Googly Ads,83337,PASS -THROUGH MEDIA,7016,30000,7434,79045,50029
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/17/19,10/24/19,MED-1499,Critical Point Social Media Agency,Spacebook,25852,PASS -THROUGH MEDIA,7016,30000,7434,79045,10495
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,10/18/19,10/24/19,MED-5725,RealGood Interactive Media Inc.,QuadrupleClick,9853,PASS -THROUGH MEDIA,7016,30000,7434,79045,43679
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,10/18/19,10/24/19,MED-8522,RealGood Interactive Media Inc.,Googly Ads,86332,PASS -THROUGH MEDIA,7016,30000,7434,79045,49627
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,10/18/19,10/24/19,MED-7528,RealGood Interactive Media Inc.,QuadrupleClick,10705,PASS -THROUGH MEDIA,7016,30000,7434,79045,78784
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,10/19/19,10/25/19,MED-8115,RealGood Interactive Media Inc.,Googly Ads,20922,PASS -THROUGH MEDIA,7016,30000,7434,79045,12465
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/20/19,10/25/19,MED-2642,Critical Point Social Media Agency,Spacebook,81699,PASS -THROUGH MEDIA,7016,30000,7434,79045,58512
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,10/20/19,10/25/19,MED-3621,RealGood Interactive Media Inc.,QuadrupleClick,40892,PASS -THROUGH MEDIA,7016,30000,7434,79045,77443
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/21/19,10/26/19,MED-9124,RealGood Interactive Media Inc.,Googly Ads,9707,PASS -THROUGH MEDIA,7016,30024,6063,79010,8628
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/21/19,10/26/19,MED-4269,Critical Point Social Media Agency,Spacebook,99607,PASS -THROUGH MEDIA,7016,30024,6063,79010,47294
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,10/21/19,10/27/19,MED-5205,RealGood Interactive Media Inc.,QuadrupleClick,91429,PASS -THROUGH MEDIA,7016,30024,6063,79010,310302
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/21/19,10/27/19,MED-8260,Critical Point Social Media Agency,Spacebook,18127,PASS -THROUGH MEDIA,7016,30024,6063,79010,8449
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/22/19,10/27/19,MED-1889,RealGood Interactive Media Inc.,QuadrupleClick,82447,PASS -THROUGH MEDIA,7016,30024,6063,79010,806985
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,10/22/19,10/27/19,MED-8492,RealGood Interactive Media Inc.,Googly Ads,6166,PASS -THROUGH MEDIA,7016,82337,6063,79010,5710
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/22/19,10/28/19,MED-2983,RealGood Interactive Media Inc.,Zing,50491,PASS -THROUGH MEDIA,7016,82337,6063,79010,198660
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/22/19,10/29/19,MED-5329,Critical Point Social Media Agency,Spacebook,35908,PASS -THROUGH MEDIA,7016,82337,6063,79010,15201
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/22/19,10/29/19,MED-2806,RealGood Interactive Media Inc.,Googly Ads,56227,PASS -THROUGH MEDIA,7016,82337,6063,79010,63559
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,10/23/19,10/29/19,MED-2429,RealGood Interactive Media Inc.,QuadrupleClick,88546,PASS -THROUGH MEDIA,7016,82337,6063,79010,634272
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/23/19,10/29/19,MED-2920,Critical Point Social Media Agency,Spacebook,41530,PASS -THROUGH MEDIA,7016,30024,6063,79010,38124
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/24/19,10/30/19,MED-6195,RealGood Interactive Media Inc.,Zing,7183,PASS -THROUGH MEDIA,7016,30024,6063,79010,12034
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/24/19,10/30/19,MED-6564,RealGood Interactive Media Inc.,QuadrupleClick,39954,PASS -THROUGH MEDIA,7016,30024,6063,79010,76107
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/25/19,10/30/19,MED-4367,RealGood Interactive Media Inc.,Googly Ads,52617,PASS -THROUGH MEDIA,7016,82337,6063,79010,40976
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,10/25/19,10/30/19,MED-7492,RealGood Interactive Media Inc.,Zing,76422,PASS -THROUGH MEDIA,7016,82337,6063,79010,467877
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,10/25/19,10/31/19,MED-6554,RealGood Interactive Media Inc.,QuadrupleClick,58870,PASS -THROUGH MEDIA,7016,82337,6063,79010,400640
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/25/19,10/31/19,MED-3582,RealGood Interactive Media Inc.,Googly Ads,50555,PASS -THROUGH MEDIA,1608,16060,6078,79010,54656
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/25/19,10/31/19,MED-6151,Critical Point Social Media Agency,Spacebook,87105,PASS -THROUGH MEDIA,1608,16060,6078,79010,63334
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,10/25/19,11/1/19,MED-9653,RealGood Interactive Media Inc.,QuadrupleClick,30000,PASS -THROUGH MEDIA,1608,16060,6078,79010,90731
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/25/19,11/1/19,MED-7941,RealGood Interactive Media Inc.,Googly Ads,68403,PASS -THROUGH MEDIA,2808,28101,6063,79025,67769
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/26/19,11/2/19,MED-1289,Critical Point Social Media Agency,Spacebook,22602,PASS -THROUGH MEDIA,2808,28101,6063,79025,8432
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/26/19,11/2/19,MED-9374,Critical Point Social Media Agency,Spacebook,50933,PASS -THROUGH MEDIA,2808,28101,6063,79025,19272
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/26/19,11/3/19,MED-8350,RealGood Interactive Media Inc.,Googly Ads,68833,PASS -THROUGH MEDIA,2808,28101,6063,79025,39308
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,10/26/19,11/3/19,MED-2408,RealGood Interactive Media Inc.,Zing,59299,PASS -THROUGH MEDIA,2808,28101,6063,79025,334490
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,10/26/19,11/3/19,MED-4736,RealGood Interactive Media Inc.,QuadrupleClick,65694,PASS -THROUGH MEDIA,2808,28101,6063,79025,181698
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/27/19,11/3/19,MED-6780,Critical Point Social Media Agency,Spacebook,66557,PASS -THROUGH MEDIA,1808,18801,6063,79010,24593
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,10/27/19,11/4/19,MED-9631,RealGood Interactive Media Inc.,Zing,58861,PASS -THROUGH MEDIA,1808,18801,6063,79010,129442
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/27/19,11/4/19,MED-1677,RealGood Interactive Media Inc.,QuadrupleClick,7553,PASS -THROUGH MEDIA,1808,18801,6063,79010,22951
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/28/19,11/4/19,MED-2144,RealGood Interactive Media Inc.,Googly Ads,9443,PASS -THROUGH MEDIA,1808,18801,6063,79010,7364
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,10/28/19,11/4/19,MED-3437,RealGood Interactive Media Inc.,QuadrupleClick,30105,PASS -THROUGH MEDIA,1808,18801,6063,79010,118202
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/28/19,11/4/19,MED-8051,RealGood Interactive Media Inc.,Googly Ads,14446,PASS -THROUGH MEDIA,1808,18801,6063,79010,8671
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,10/29/19,11/4/19,MED-6063,RealGood Interactive Media Inc.,Zing,72719,PASS -THROUGH MEDIA,1808,18801,6063,79010,341351
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/29/19,11/5/19,MED-4321,RealGood Interactive Media Inc.,QuadrupleClick,35775,PASS -THROUGH MEDIA,1808,18801,6063,79010,87417
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/29/19,11/5/19,MED-5871,Critical Point Social Media Agency,Spacebook,82049,PASS -THROUGH MEDIA,7016,20002,5970,79025,32668
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/29/19,11/5/19,MED-2773,RealGood Interactive Media Inc.,QuadrupleClick,37531,PASS -THROUGH MEDIA,7016,20002,5970,79025,90683
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,10/30/19,11/6/19,MED-3623,Critical Point Social Media Agency,Spacebook,89344,PASS -THROUGH MEDIA,2808,28101,6407,78675,31311
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,10/30/19,11/6/19,MED-4149,RealGood Interactive Media Inc.,Zing,79013,PASS -THROUGH MEDIA,2808,28101,6407,78675,194537
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,10/31/19,11/7/19,MED-8368,RealGood Interactive Media Inc.,QuadrupleClick,20733,PASS -THROUGH MEDIA,2808,28101,6407,78675,147078
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,11/1/19,11/7/19,MED-3249,RealGood Interactive Media Inc.,Googly Ads,26989,PASS -THROUGH MEDIA,7016,20002,5938,79010,24382
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,11/1/19,11/7/19,MED-1647,RealGood Interactive Media Inc.,Zing,25494,PASS -THROUGH MEDIA,7016,20002,5938,79010,59748
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,11/1/19,11/7/19,MED-5260,RealGood Interactive Media Inc.,QuadrupleClick,82050,PASS -THROUGH MEDIA,7016,20002,5938,79010,246269
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,11/1/19,11/8/19,MED-6069,Critical Point Social Media Agency,Spacebook,84002,PASS -THROUGH MEDIA,7016,20002,5938,79010,30342
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,11/1/19,11/8/19,MED-3446,RealGood Interactive Media Inc.,Googly Ads,83529,PASS -THROUGH MEDIA,7016,20002,5938,79010,56647
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,11/2/19,11/8/19,MED-1226,RealGood Interactive Media Inc.,QuadrupleClick,41341,PASS -THROUGH MEDIA,7016,20002,5938,79010,292630
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,11/2/19,11/8/19,MED-8646,RealGood Interactive Media Inc.,Googly Ads,62452,PASS -THROUGH MEDIA,7016,20002,5938,79010,43286
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,11/2/19,11/9/19,MED-5018,RealGood Interactive Media Inc.,Zing,3195,PASS -THROUGH MEDIA,7016,20002,5938,79010,16706
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,11/3/19,11/9/19,MED-2888,RealGood Interactive Media Inc.,QuadrupleClick,69606,PASS -THROUGH MEDIA,7016,20002,5938,79010,123957
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,11/4/19,11/11/19,MED-4579,Critical Point Social Media Agency,Spacebook,16999,PASS -THROUGH MEDIA,7016,82337,5938,79010,8877
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,11/5/19,11/11/19,MED-9970,RealGood Interactive Media Inc.,Zing,56925,PASS -THROUGH MEDIA,7016,82337,5938,79010,111971
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,11/5/19,11/12/19,MED-3032,Critical Point Social Media Agency,Spacebook,47503,PASS -THROUGH MEDIA,7016,82337,5938,79010,28884
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,11/6/19,11/12/19,MED-5377,RealGood Interactive Media Inc.,AlphaBeta,38440,PASS -THROUGH MEDIA,7016,82337,5938,79010,269225
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,11/6/19,11/13/19,MED-6046,Critical Point Social Media Agency,Spacebook,47607,PASS -THROUGH MEDIA,7016,82337,5938,79010,25954
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,11/8/19,11/13/19,MED-3924,RealGood Interactive Media Inc.,Zing,76040,PASS -THROUGH MEDIA,7016,82337,5938,79010,337985
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,11/8/19,11/14/19,MED-9540,Critical Point Social Media Agency,Spacebook,26714,PASS -THROUGH MEDIA,7016,82337,5938,79010,12994
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,11/8/19,11/15/19,MED-4068,RealGood Interactive Media Inc.,Googly Ads,26874,PASS -THROUGH MEDIA,7016,30000,7504,79010,17344
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,11/8/19,11/15/19,MED-7807,RealGood Interactive Media Inc.,Zing,2013,PASS -THROUGH MEDIA,7016,30000,7504,79010,11807
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,11/9/19,11/16/19,MED-8167,RealGood Interactive Media Inc.,QuadrupleClick,11555,PASS -THROUGH MEDIA,7016,30000,7504,79010,27010
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,11/9/19,11/16/19,MED-6882,RealGood Interactive Media Inc.,AlphaBeta,48867,PASS -THROUGH MEDIA,7016,30000,7504,79010,89851
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,11/9/19,11/16/19,MED-3678,RealGood Interactive Media Inc.,Googly Ads,19475,PASS -THROUGH MEDIA,7016,30000,7504,79010,17607
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,11/9/19,11/16/19,MED-5203,RealGood Interactive Media Inc.,Zing,18608,PASS -THROUGH MEDIA,7016,30000,7504,79010,46691
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,11/9/19,11/16/19,MED-6130,RealGood Interactive Media Inc.,QuadrupleClick,71552,PASS -THROUGH MEDIA,7016,30000,7504,79010,430992
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,11/9/19,11/16/19,MED-4097,RealGood Interactive Media Inc.,AlphaBeta,18708,PASS -THROUGH MEDIA,7016,30000,7504,79010,49620
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,11/10/19,11/17/19,MED-7773,RealGood Interactive Media Inc.,Googly Ads,70291,PASS -THROUGH MEDIA,7016,30000,7504,79010,57562
