media_channel,advertiser_name,document_number,service_date,invoice_date,invoice_number,media_provider_name,vendor_name,invoice_amount,expense_catagory,business_unit,location,department,expense_code,invoiced_clicks
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/12/20,5/17/20,MED-4462,RealGood Interactive Media Inc.,Googly Ads,3308,PASS -THROUGH MEDIA,2808,28101,6063,79025,2377
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/12/20,5/18/20,MED-4487,RealGood Interactive Media Inc.,Googly Ads,62373,PASS -THROUGH MEDIA,7016,82337,6056,79010,47482
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/12/20,5/18/20,MED-2748,RealGood Interactive Media Inc.,Zing,80753,PASS -THROUGH MEDIA,7016,30024,6063,79010,167528
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/12/20,5/19/20,MED-8458,RealGood Interactive Media Inc.,Googly Ads,12468,PASS -THROUGH MEDIA,7016,30024,6063,79010,7708
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/12/20,5/19/20,MED-4598,RealGood Interactive Media Inc.,Zing,76771,PASS -THROUGH MEDIA,7016,82337,5965,79010,176126
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/13/20,5/19/20,MED-1699,RealGood Interactive Media Inc.,Zing,70676,PASS -THROUGH MEDIA,7016,20002,5938,79010,487882
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/13/20,5/19/20,MED-3396,Critical Point Social Media Agency,Spacebook,9754,PASS -THROUGH MEDIA,1608,16060,6078,79010,6936
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/14/20,5/20/20,MED-6033,RealGood Interactive Media Inc.,Googly Ads,56188,PASS -THROUGH MEDIA,7016,30024,6063,79010,40944
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/14/20,5/20/20,MED-8132,RealGood Interactive Media Inc.,Ads180,83547,PASS -THROUGH MEDIA,2808,28101,6063,79025,381748
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/14/20,5/20/20,MED-9134,RealGood Interactive Media Inc.,Ads180,50053,PASS -THROUGH MEDIA,2808,28101,6063,79025,368503
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/15/20,5/20/20,MED-7972,RealGood Interactive Media Inc.,Googly Ads,18077,PASS -THROUGH MEDIA,7016,30000,7504,79010,15373
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/15/20,5/20/20,MED-8673,RealGood Interactive Media Inc.,Googly Ads,60550,PASS -THROUGH MEDIA,1808,18801,6063,79005,43124
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/15/20,5/21/20,MED-4531,RealGood Interactive Media Inc.,Zing,60270,PASS -THROUGH MEDIA,7016,82337,6063,79005,184227
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/16/20,5/21/20,MED-1983,RealGood Interactive Media Inc.,Googly Ads,41120,PASS -THROUGH MEDIA,7016,82337,6063,79010,42220
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/16/20,5/22/20,MED-2522,RealGood Interactive Media Inc.,Zing,90930,PASS -THROUGH MEDIA,7016,82337,5965,79010,236356
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/16/20,5/22/20,MED-9466,Critical Point Social Media Agency,Spacebook,8770,PASS -THROUGH MEDIA,7016,82337,5938,79010,7696
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/16/20,5/23/20,MED-8232,RealGood Interactive Media Inc.,Ads180,81812,PASS -THROUGH MEDIA,1808,18801,6063,79010,220367
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/17/20,5/23/20,MED-1205,Critical Point Social Media Agency,Spacebook,53129,PASS -THROUGH MEDIA,1808,18801,6063,79010,23990
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/17/20,5/23/20,MED-6662,RealGood Interactive Media Inc.,Googly Ads,78154,PASS -THROUGH MEDIA,7016,82337,6056,79010,77725
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/17/20,5/23/20,MED-4992,RealGood Interactive Media Inc.,Googly Ads,67826,PASS -THROUGH MEDIA,7016,30000,7504,79010,54108
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/17/20,5/23/20,MED-7943,RealGood Interactive Media Inc.,Googly Ads,66820,PASS -THROUGH MEDIA,7016,30000,7504,79010,47558
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/18/20,5/24/20,MED-2929,RealGood Interactive Media Inc.,Zing,61198,PASS -THROUGH MEDIA,1808,18801,6063,79005,171377
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/18/20,5/24/20,MED-4350,Critical Point Social Media Agency,Spacebook,42519,PASS -THROUGH MEDIA,7016,82337,6056,79010,16365
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/18/20,5/24/20,MED-6712,RealGood Interactive Media Inc.,Zing,27328,PASS -THROUGH MEDIA,7016,30000,7504,79010,59240
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/18/20,5/24/20,MED-9203,RealGood Interactive Media Inc.,Ads180,55245,PASS -THROUGH MEDIA,2808,28101,6407,78675,342443
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/18/20,5/25/20,MED-1353,Critical Point Social Media Agency,Spacebook,67791,PASS -THROUGH MEDIA,7016,30024,6063,79010,45227
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/18/20,5/26/20,MED-1486,RealGood Interactive Media Inc.,Googly Ads,62182,PASS -THROUGH MEDIA,7016,82337,5965,79010,51480
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/19/20,5/26/20,MED-8465,Critical Point Social Media Agency,Spacebook,71337,PASS -THROUGH MEDIA,7016,20002,5938,79010,34755
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/19/20,5/26/20,MED-6354,RealGood Interactive Media Inc.,Zing,83941,PASS -THROUGH MEDIA,7016,82337,6056,79010,152427
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/19/20,5/26/20,MED-7522,RealGood Interactive Media Inc.,Zing,60010,PASS -THROUGH MEDIA,7016,30000,7504,79010,122429
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/20/20,5/26/20,MED-3581,RealGood Interactive Media Inc.,Ads180,82466,PASS -THROUGH MEDIA,1808,18801,5974,79054,145194
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/20/20,5/27/20,MED-5182,RealGood Interactive Media Inc.,Ads180,14901,PASS -THROUGH MEDIA,7016,20002,5938,79010,37181
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/21/20,5/28/20,MED-2772,RealGood Interactive Media Inc.,Ads180,44440,PASS -THROUGH MEDIA,7016,20002,5938,79010,137716
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/21/20,5/28/20,MED-9071,RealGood Interactive Media Inc.,Googly Ads,59581,PASS -THROUGH MEDIA,7016,82337,6063,79010,41378
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/21/20,5/28/20,MED-2261,RealGood Interactive Media Inc.,Googly Ads,70279,PASS -THROUGH MEDIA,1608,16060,6078,79010,61086
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/21/20,5/28/20,MED-4562,RealGood Interactive Media Inc.,Googly Ads,92660,PASS -THROUGH MEDIA,7016,30000,7504,79010,107603
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/21/20,5/28/20,MED-2551,RealGood Interactive Media Inc.,Zing,47579,PASS -THROUGH MEDIA,1608,16060,6078,79010,209898
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/21/20,5/29/20,MED-6215,RealGood Interactive Media Inc.,Zing,36576,PASS -THROUGH MEDIA,7016,82337,6056,79010,191807
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/22/20,5/29/20,MED-1536,RealGood Interactive Media Inc.,Zing,52844,PASS -THROUGH MEDIA,7016,30000,7504,79010,204330
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/22/20,5/30/20,MED-2689,Critical Point Social Media Agency,Spacebook,58614,PASS -THROUGH MEDIA,7016,82337,5938,79010,54722
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/23/20,5/30/20,MED-1580,RealGood Interactive Media Inc.,Ads180,13308,PASS -THROUGH MEDIA,7016,82337,5938,79010,30180
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/23/20,5/30/20,MED-7882,RealGood Interactive Media Inc.,Ads180,73450,PASS -THROUGH MEDIA,7016,30000,7504,79010,347086
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/23/20,5/30/20,MED-4483,RealGood Interactive Media Inc.,Ads180,8188,PASS -THROUGH MEDIA,7016,30000,7504,79010,27555
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/23/20,5/30/20,MED-8686,Critical Point Social Media Agency,Spacebook,64084,PASS -THROUGH MEDIA,7016,82337,6056,79010,23125
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/24/20,5/31/20,MED-9823,RealGood Interactive Media Inc.,Googly Ads,27485,PASS -THROUGH MEDIA,7016,30000,7504,79010,16237
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/24/20,5/31/20,MED-5590,RealGood Interactive Media Inc.,Googly Ads,74683,PASS -THROUGH MEDIA,7016,82337,6063,79005,49194
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/24/20,5/31/20,MED-6923,RealGood Interactive Media Inc.,AlphaBeta,71919,PASS -THROUGH MEDIA,7016,30000,7504,79010,138036
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/24/20,5/31/20,MED-8887,RealGood Interactive Media Inc.,Zing,26173,PASS -THROUGH MEDIA,2808,28101,6056,79010,53402
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/24/20,6/1/20,MED-2556,Critical Point Social Media Agency,Spacebook,73854,PASS -THROUGH MEDIA,2808,28101,6063,79025,66691
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/24/20,6/1/20,MED-4961,Critical Point Social Media Agency,Spacebook,29598,PASS -THROUGH MEDIA,7016,82337,6056,79010,17269
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/25/20,6/1/20,MED-6414,RealGood Interactive Media Inc.,Googly Ads,67836,PASS -THROUGH MEDIA,7016,82337,5965,79010,60285
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/25/20,6/1/20,MED-7114,RealGood Interactive Media Inc.,Ads180,45947,PASS -THROUGH MEDIA,7016,30000,7504,79010,338077
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/25/20,6/1/20,MED-4871,RealGood Interactive Media Inc.,Ads180,31272,PASS -THROUGH MEDIA,7016,30000,7504,79010,147385
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/25/20,6/2/20,MED-3094,RealGood Interactive Media Inc.,Ads180,28031,PASS -THROUGH MEDIA,7016,30000,7504,79010,69486
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/26/20,6/2/20,MED-9311,RealGood Interactive Media Inc.,Zing,45685,PASS -THROUGH MEDIA,7016,30000,7504,79010,297203
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,5/26/20,6/2/20,MED-8814,RealGood Interactive Media Inc.,Googly Ads,34051,PASS -THROUGH MEDIA,7016,82337,5938,79010,21075
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/26/20,6/2/20,MED-8468,Critical Point Social Media Agency,Spacebook,41398,PASS -THROUGH MEDIA,7016,82337,6063,79010,29396
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/27/20,6/2/20,MED-1184,RealGood Interactive Media Inc.,Googly Ads,81983,PASS -THROUGH MEDIA,7016,82337,6056,79010,57527
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/27/20,6/2/20,MED-9990,RealGood Interactive Media Inc.,Ads180,58211,PASS -THROUGH MEDIA,7016,30000,7504,79010,434619
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/28/20,6/2/20,MED-9485,RealGood Interactive Media Inc.,Zing,39505,PASS -THROUGH MEDIA,7016,82337,6056,79010,77053
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,5/28/20,6/3/20,MED-1186,Critical Point Social Media Agency,Spacebook,83441,PASS -THROUGH MEDIA,7016,30000,7504,79010,84803
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/28/20,6/4/20,MED-3738,RealGood Interactive Media Inc.,Ads180,44272,PASS -THROUGH MEDIA,7016,30000,7504,79010,160361
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,5/29/20,6/4/20,MED-3538,RealGood Interactive Media Inc.,Ads180,86127,PASS -THROUGH MEDIA,7016,30000,7504,79010,150700
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/30/20,6/4/20,MED-7178,RealGood Interactive Media Inc.,Googly Ads,5934,PASS -THROUGH MEDIA,2808,28101,6407,78675,3630
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/30/20,6/4/20,MED-3940,RealGood Interactive Media Inc.,Zing,98809,PASS -THROUGH MEDIA,2808,28101,6407,78675,313577
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/30/20,6/4/20,MED-9155,RealGood Interactive Media Inc.,Ads180,49169,PASS -THROUGH MEDIA,7016,30000,7504,79010,184412
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,5/31/20,6/4/20,MED-9390,RealGood Interactive Media Inc.,Googly Ads,7453,PASS -THROUGH MEDIA,7016,30024,6063,79010,7126
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,5/31/20,6/5/20,MED-5443,RealGood Interactive Media Inc.,Googly Ads,44407,PASS -THROUGH MEDIA,7016,82337,6063,79005,43366
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,5/31/20,6/5/20,MED-4205,RealGood Interactive Media Inc.,Googly Ads,79644,PASS -THROUGH MEDIA,2808,28101,6056,79010,53243
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/1/20,6/5/20,MED-8026,RealGood Interactive Media Inc.,Googly Ads,68884,PASS -THROUGH MEDIA,1808,18801,6063,79005,50073
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/1/20,6/6/20,MED-7111,Critical Point Social Media Agency,Spacebook,32359,PASS -THROUGH MEDIA,7016,30024,6063,79010,24845
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/1/20,6/6/20,MED-9280,RealGood Interactive Media Inc.,Zing,16993,PASS -THROUGH MEDIA,7016,82337,6063,79005,145124
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/1/20,6/7/20,MED-4317,RealGood Interactive Media Inc.,Zing,1738,PASS -THROUGH MEDIA,2808,28101,6056,79010,5928
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/2/20,6/9/20,MED-8545,RealGood Interactive Media Inc.,Zing,77617,PASS -THROUGH MEDIA,1808,18801,6063,79005,154327
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/2/20,6/10/20,MED-1639,RealGood Interactive Media Inc.,Ads180,44391,PASS -THROUGH MEDIA,7016,30024,6063,79010,87906
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/3/20,6/11/20,MED-2531,RealGood Interactive Media Inc.,Ads180,69424,PASS -THROUGH MEDIA,7016,82337,6063,79005,144388
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/3/20,6/11/20,MED-9810,RealGood Interactive Media Inc.,Ads180,5174,PASS -THROUGH MEDIA,2808,28101,6056,79010,12649
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/4/20,6/11/20,MED-6806,RealGood Interactive Media Inc.,Ads180,15193,PASS -THROUGH MEDIA,1808,18801,6063,79005,34384
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/5/20,6/12/20,MED-6379,RealGood Interactive Media Inc.,Googly Ads,5329,PASS -THROUGH MEDIA,7016,30024,6063,79010,6531
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/6/20,6/12/20,MED-8049,Critical Point Social Media Agency,Spacebook,93168,PASS -THROUGH MEDIA,7016,82337,6063,79010,41015
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/6/20,6/12/20,MED-8913,RealGood Interactive Media Inc.,Googly Ads,95244,PASS -THROUGH MEDIA,1608,16060,6078,79010,66457
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/6/20,6/13/20,MED-7194,RealGood Interactive Media Inc.,Googly Ads,7406,PASS -THROUGH MEDIA,2808,28101,6063,79025,5357
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/6/20,6/13/20,MED-8461,RealGood Interactive Media Inc.,Googly Ads,79822,PASS -THROUGH MEDIA,1808,18801,6063,79010,49466
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/6/20,6/13/20,MED-8695,RealGood Interactive Media Inc.,Zing,83314,PASS -THROUGH MEDIA,7016,82337,6063,79010,280116
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/6/20,6/13/20,MED-3882,Critical Point Social Media Agency,Spacebook,14973,PASS -THROUGH MEDIA,1608,16060,6078,79010,14393
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/6/20,6/14/20,MED-6585,RealGood Interactive Media Inc.,Zing,58590,PASS -THROUGH MEDIA,2808,28101,6063,79025,347831
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/7/20,6/14/20,MED-9831,RealGood Interactive Media Inc.,Zing,25592,PASS -THROUGH MEDIA,1808,18801,6063,79010,51545
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/7/20,6/14/20,MED-8069,RealGood Interactive Media Inc.,Ads180,12821,PASS -THROUGH MEDIA,7016,30024,6063,79010,86980
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/8/20,6/14/20,MED-9098,RealGood Interactive Media Inc.,Ads180,79245,PASS -THROUGH MEDIA,7016,82337,6063,79010,232447
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/8/20,6/14/20,MED-2638,RealGood Interactive Media Inc.,Ads180,95619,PASS -THROUGH MEDIA,1608,16060,6078,79010,250615
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/10/20,6/15/20,MED-8775,RealGood Interactive Media Inc.,Ads180,6355,PASS -THROUGH MEDIA,2808,28101,6063,79025,11885
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/10/20,6/15/20,MED-5792,RealGood Interactive Media Inc.,Ads180,51894,PASS -THROUGH MEDIA,1808,18801,6063,79010,178911
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/10/20,6/16/20,MED-6874,RealGood Interactive Media Inc.,Googly Ads,10652,PASS -THROUGH MEDIA,7016,30024,6063,79010,6373
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/10/20,6/17/20,MED-4173,Critical Point Social Media Agency,Spacebook,27876,PASS -THROUGH MEDIA,7016,82337,6063,79010,28871
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/11/20,6/17/20,MED-3195,RealGood Interactive Media Inc.,Googly Ads,27123,PASS -THROUGH MEDIA,1808,18801,6063,79010,16653
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/11/20,6/17/20,MED-3307,RealGood Interactive Media Inc.,Ads180,92899,PASS -THROUGH MEDIA,7016,30024,6063,79010,663217
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/11/20,6/17/20,MED-2584,RealGood Interactive Media Inc.,Ads180,62509,PASS -THROUGH MEDIA,7016,82337,6063,79010,116963
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/11/20,6/17/20,MED-5518,RealGood Interactive Media Inc.,Ads180,42677,PASS -THROUGH MEDIA,1808,18801,6063,79010,117682
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/11/20,6/17/20,MED-9408,Critical Point Social Media Agency,Spacebook,64515,PASS -THROUGH MEDIA,7016,30000,7434,79045,47085
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/11/20,6/17/20,MED-6179,RealGood Interactive Media Inc.,Googly Ads,69819,PASS -THROUGH MEDIA,7016,30000,7434,79045,77264
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/11/20,6/18/20,MED-3827,RealGood Interactive Media Inc.,Googly Ads,32118,PASS -THROUGH MEDIA,7016,30000,7434,79045,20572
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/12/20,6/18/20,MED-5721,RealGood Interactive Media Inc.,Googly Ads,28302,PASS -THROUGH MEDIA,7016,30000,7434,79045,35271
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/12/20,6/19/20,MED-2609,Critical Point Social Media Agency,Spacebook,98822,PASS -THROUGH MEDIA,7016,30000,7434,79045,45656
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/12/20,6/19/20,MED-6248,RealGood Interactive Media Inc.,Googly Ads,85244,PASS -THROUGH MEDIA,7016,30000,7434,79045,51861
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/13/20,6/20/20,MED-3122,RealGood Interactive Media Inc.,Googly Ads,14391,PASS -THROUGH MEDIA,7016,30000,7434,79045,17508
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/13/20,6/20/20,MED-7080,RealGood Interactive Media Inc.,Googly Ads,38927,PASS -THROUGH MEDIA,7016,30000,7434,79045,47243
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/13/20,6/20/20,MED-8145,Critical Point Social Media Agency,Spacebook,50901,PASS -THROUGH MEDIA,7016,30000,7434,79045,19633
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/13/20,6/20/20,MED-1132,RealGood Interactive Media Inc.,Zing,63622,PASS -THROUGH MEDIA,7016,30000,7434,79045,159254
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/13/20,6/20/20,MED-1679,RealGood Interactive Media Inc.,Zing,14520,PASS -THROUGH MEDIA,7016,30000,7434,79045,141156
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/13/20,6/21/20,MED-9732,RealGood Interactive Media Inc.,Zing,75345,PASS -THROUGH MEDIA,7016,30000,7434,79045,391076
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/14/20,6/21/20,MED-1590,Critical Point Social Media Agency,Spacebook,98513,PASS -THROUGH MEDIA,7016,30000,7434,79045,48937
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/14/20,6/21/20,MED-6127,RealGood Interactive Media Inc.,Zing,58541,PASS -THROUGH MEDIA,7016,30000,7434,79045,294924
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/15/20,6/21/20,MED-2512,RealGood Interactive Media Inc.,Zing,9373,PASS -THROUGH MEDIA,7016,30000,7434,79045,31279
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/16/20,6/21/20,MED-7640,RealGood Interactive Media Inc.,Ads180,62095,PASS -THROUGH MEDIA,7016,30000,7434,79045,114931
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/16/20,6/22/20,MED-6984,RealGood Interactive Media Inc.,Ads180,4130,PASS -THROUGH MEDIA,7016,30000,7434,79045,13205
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/17/20,6/22/20,MED-9531,Critical Point Social Media Agency,Spacebook,92258,PASS -THROUGH MEDIA,7016,30000,7434,79045,53946
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/17/20,6/22/20,MED-7686,Critical Point Social Media Agency,Spacebook,71742,PASS -THROUGH MEDIA,7016,30000,7434,79045,27732
SOCIAL MEDIA ADVERTISING,THE BEST INSURANCE COMPANY,54211,6/17/20,6/22/20,MED-8988,Critical Point Social Media Agency,Spacebook,93312,PASS -THROUGH MEDIA,7016,30000,7434,79045,33526
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/17/20,6/22/20,MED-8901,RealGood Interactive Media Inc.,Ads180,86260,PASS -THROUGH MEDIA,7016,30000,7434,79045,359290
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,67524,6/17/20,6/22/20,MED-8538,RealGood Interactive Media Inc.,Ads180,46480,PASS -THROUGH MEDIA,7016,30000,7434,79045,85182
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/17/20,6/24/20,MED-4530,RealGood Interactive Media Inc.,Ads180,73499,PASS -THROUGH MEDIA,7016,30000,7434,79045,487717
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/17/20,6/24/20,MED-8752,RealGood Interactive Media Inc.,Googly Ads,33730,PASS -THROUGH MEDIA,7016,82337,5965,79010,39203
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/17/20,6/24/20,MED-3667,RealGood Interactive Media Inc.,Googly Ads,73538,PASS -THROUGH MEDIA,7016,82337,5965,79010,42534
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/18/20,6/24/20,MED-8749,RealGood Interactive Media Inc.,Googly Ads,67624,PASS -THROUGH MEDIA,7016,82337,6056,79010,46478
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,12566,6/18/20,6/24/20,MED-5179,RealGood Interactive Media Inc.,Zing,3435,PASS -THROUGH MEDIA,7016,82337,5965,79010,12150
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/18/20,6/25/20,MED-3042,RealGood Interactive Media Inc.,Zing,88058,PASS -THROUGH MEDIA,7016,82337,5965,79010,582657
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,10445,6/18/20,6/25/20,MED-7429,RealGood Interactive Media Inc.,Zing,78817,PASS -THROUGH MEDIA,7016,82337,6056,79010,234447
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,32431,6/19/20,6/25/20,MED-1611,RealGood Interactive Media Inc.,Ads180,68687,PASS -THROUGH MEDIA,7016,82337,5965,79010,128622
PAID SEARCH ADVERTISING,THE BEST INSURANCE COMPANY,87654,6/20/20,6/25/20,MED-8539,RealGood Interactive Media Inc.,Ads180,76271,PASS -THROUGH MEDIA,7016,82337,5965,79010,533198
